date,time,elo,bastion,ow
1718825678,1086559,1241,STABLES,SHIPWRECK
1718825792,779196,2044,HOUSING,BURIED_TREASURE
1718826044,1793637,1028,TREASURE,SHIPWRECK
1718826126,1248137,1240,TREASURE,VILLAGE
1718826159,806580,1544,HOUSING,VILLAGE
1718826166,693259,1441,BRIDGE,BURIED_TREASURE
1718826339,738067,1652,BRIDGE,SHIPWRECK
1718864879,992547,1291,HOUSING,BURIED_TREASURE
1718865030,1266945,1111,STABLES,SHIPWRECK
1718865256,647066,1468,BRIDGE,DESERT_TEMPLE
1718865527,873202,1044,BRIDGE,DESERT_TEMPLE
1718865702,1090736,1297,HOUSING,BURIED_TREASURE
1718866277,1007988,1408,BRIDGE,BURIED_TREASURE
1718866286,833910,1668,HOUSING,BURIED_TREASURE
1718866758,815221,1280,TREASURE,DESERT_TEMPLE
1718867040,802819,1454,STABLES,BURIED_TREASURE
1718867129,782671,1682,TREASURE,VILLAGE
1718867165,802134,1427,STABLES,RUINED_PORTAL
1718867558,1024945,1206,TREASURE,SHIPWRECK
1718867781,774265,1307,TREASURE,VILLAGE
1718867910,693837,1449,HOUSING,BURIED_TREASURE
1718868020,677766,1758,STABLES,DESERT_TEMPLE
1718868315,1031992,1361,BRIDGE,SHIPWRECK
1718868466,923839,1461,BRIDGE,SHIPWRECK
1718868935,738934,1450,BRIDGE,SHIPWRECK
1718868952,748509,1343,HOUSING,VILLAGE
1718869062,972361,1147,STABLES,BURIED_TREASURE
1718869100,764387,1470,STABLES,DESERT_TEMPLE
1718869192,617993,1775,HOUSING,VILLAGE
1718869267,777943,1426,BRIDGE,DESERT_TEMPLE
1718869474,841301,1489,BRIDGE,BURIED_TREASURE
1718869753,863819,1429,BRIDGE,SHIPWRECK
1718870002,658418,1658,HOUSING,DESERT_TEMPLE
1718870052,753555,1493,BRIDGE,BURIED_TREASURE
1718870132,727357,1440,TREASURE,RUINED_PORTAL
1718870451,846382,1235,STABLES,BURIED_TREASURE
1718870452,653656,1511,STABLES,SHIPWRECK
1718870612,740402,1477,TREASURE,VILLAGE
1718870753,585905,1506,TREASURE,SHIPWRECK
1718870905,807235,1445,BRIDGE,BURIED_TREASURE
1718871031,784906,1466,TREASURE,BURIED_TREASURE
1718871181,1263843,1213,BRIDGE,SHIPWRECK
1718871595,700713,1646,BRIDGE,BURIED_TREASURE
1718871743,622060,1457,HOUSING,SHIPWRECK
1718871844,735781,1466,BRIDGE,BURIED_TREASURE
1718872318,1476603,1209,STABLES,BURIED_TREASURE
1718872357,594562,1791,HOUSING,DESERT_TEMPLE
1718872403,1168187,1148,STABLES,VILLAGE
1718872682,794946,1478,BRIDGE,BURIED_TREASURE
1718872802,771235,1665,STABLES,RUINED_PORTAL
1718872904,790358,1301,BRIDGE,DESERT_TEMPLE
1718873001,1110284,1327,STABLES,RUINED_PORTAL
1718873098,787369,1376,TREASURE,RUINED_PORTAL
1718902118,993863,1275,HOUSING,DESERT_TEMPLE
1718902151,587998,1797,TREASURE,SHIPWRECK
1718902238,838277,1462,HOUSING,BURIED_TREASURE
1718902438,916880,1398,BRIDGE,BURIED_TREASURE
1718902473,773908,1468,TREASURE,BURIED_TREASURE
1718902533,931300,1319,HOUSING,SHIPWRECK
1718902542,686736,1110,HOUSING,VILLAGE
1718902657,837663,1323,TREASURE,VILLAGE
1718902800,771764,1450,TREASURE,BURIED_TREASURE
1718903073,662068,1694,TREASURE,SHIPWRECK
1718903099,865267,1972,STABLES,SHIPWRECK
1718903228,886164,1160,TREASURE,SHIPWRECK
1718903454,1111294,1052,STABLES,SHIPWRECK
1718903579,846540,1340,HOUSING,BURIED_TREASURE
1718903730,1033771,1142,HOUSING,SHIPWRECK
1718903741,608859,1706,STABLES,BURIED_TREASURE
1718903824,718971,1734,STABLES,RUINED_PORTAL
1718903833,744373,1410,HOUSING,DESERT_TEMPLE
1718903837,1281394,1295,TREASURE,SHIPWRECK
1718904021,1023481,1469,HOUSING,RUINED_PORTAL
1718904466,842045,1462,HOUSING,BURIED_TREASURE
1718904560,881866,1490,TREASURE,SHIPWRECK
1718904563,745449,1162,STABLES,RUINED_PORTAL
1718904576,747593,1726,TREASURE,DESERT_TEMPLE
1718904585,959013,1199,STABLES,BURIED_TREASURE
1718904780,778794,1688,BRIDGE,RUINED_PORTAL
1718904782,860502,1111,TREASURE,SHIPWRECK
1718904858,931864,1396,TREASURE,BURIED_TREASURE
1718904877,795403,1424,HOUSING,SHIPWRECK
1718905040,1671239,1095,TREASURE,SHIPWRECK
1718905164,633976,1482,STABLES,BURIED_TREASURE
1718905544,746832,1213,BRIDGE,VILLAGE
1718905560,754179,1377,HOUSING,BURIED_TREASURE
1718905570,874111,1430,HOUSING,VILLAGE
1718905578,643053,1986,TREASURE,BURIED_TREASURE
1718905664,585738,1569,HOUSING,SHIPWRECK
1718905667,989832,1210,BRIDGE,DESERT_TEMPLE
1718905892,623108,1726,HOUSING,BURIED_TREASURE
1718905896,744818,1138,HOUSING,SHIPWRECK
1718905942,703639,1512,STABLES,BURIED_TREASURE
1718906051,711271,1394,STABLES,DESERT_TEMPLE
1718906102,1630075,1000,BRIDGE,DESERT_TEMPLE
1718906244,949326,1443,BRIDGE,SHIPWRECK
1718938389,893950,1404,TREASURE,DESERT_TEMPLE
1718938498,969324,1087,BRIDGE,DESERT_TEMPLE
1718938561,1822419,1065,STABLES,VILLAGE
1718939074,594903,1470,HOUSING,BURIED_TREASURE
1718939278,1349595,1065,BRIDGE,VILLAGE
1718939879,781909,1422,TREASURE,DESERT_TEMPLE
1718940291,756067,1478,TREASURE,SHIPWRECK
1718940489,1319646,1170,STABLES,RUINED_PORTAL
1718940692,1441602,1108,HOUSING,SHIPWRECK
1718940788,1076373,1068,STABLES,SHIPWRECK
1718941017,530208,1497,TREASURE,BURIED_TREASURE
1718941322,890594,1483,STABLES,SHIPWRECK
1718941387,1223195,691,STABLES,RUINED_PORTAL
1718941413,866374,1709,STABLES,BURIED_TREASURE
1718941474,1025774,1216,HOUSING,SHIPWRECK
1718941725,1005322,1096,HOUSING,SHIPWRECK
1718941974,878497,1291,HOUSING,RUINED_PORTAL
1718942362,765649,1286,HOUSING,BURIED_TREASURE
1718942367,717725,1675,BRIDGE,SHIPWRECK
1718942939,875209,933,BRIDGE,SHIPWRECK
1718943002,975979,1216,HOUSING,BURIED_TREASURE
1718943004,1055579,1133,TREASURE,SHIPWRECK
1718943426,1270118,1086,HOUSING,RUINED_PORTAL
1718943945,1117507,1030,STABLES,VILLAGE
1718943955,887131,1195,STABLES,VILLAGE
1718944113,1091727,1203,STABLES,VILLAGE
1718944120,1126676,1278,TREASURE,BURIED_TREASURE
1718944206,822543,1666,TREASURE,BURIED_TREASURE
1718944376,901708,1271,STABLES,SHIPWRECK
1718944548,597975,1723,HOUSING,BURIED_TREASURE
1718944921,923931,901,BRIDGE,SHIPWRECK
1718978765,1099303,1105,BRIDGE,VILLAGE
1718978848,1060928,1268,HOUSING,SHIPWRECK
1718978891,1117042,1140,HOUSING,SHIPWRECK
1718978907,935610,1167,TREASURE,VILLAGE
1718979284,1440037,1097,BRIDGE,VILLAGE
1718979412,995886,1113,STABLES,SHIPWRECK
1718979421,578949,1584,HOUSING,SHIPWRECK
1718979587,1366002,1074,TREASURE,SHIPWRECK
1718979675,1090124,1223,BRIDGE,SHIPWRECK
1718979712,902306,1459,STABLES,RUINED_PORTAL
1718979776,834103,1167,HOUSING,SHIPWRECK
1718979815,744286,1540,TREASURE,RUINED_PORTAL
1718980607,761534,1327,BRIDGE,SHIPWRECK
1718980747,875344,1165,STABLES,DESERT_TEMPLE
1718980808,1310076,1029,HOUSING,RUINED_PORTAL
1718980921,2064038,1028,TREASURE,DESERT_TEMPLE
1718981028,934943,1728,HOUSING,BURIED_TREASURE
1718981084,559026,1816,STABLES,BURIED_TREASURE
1718981537,702121,1253,TREASURE,BURIED_TREASURE
1718981545,929383,1227,HOUSING,RUINED_PORTAL
1718981593,825616,1271,TREASURE,RUINED_PORTAL
1718981607,1170355,1558,STABLES,BURIED_TREASURE
1718981624,805773,1138,HOUSING,VILLAGE
1718981789,718817,1540,TREASURE,RUINED_PORTAL
1718981834,2892419,1028,TREASURE,DESERT_TEMPLE
1718981840,678786,1830,TREASURE,BURIED_TREASURE
1718981977,804874,1167,STABLES,SHIPWRECK
1718982017,1083126,849,STABLES,VILLAGE
1718982094,1816503,1042,STABLES,SHIPWRECK
1718982149,712800,1639,TREASURE,SHIPWRECK
1718982266,793142,1453,HOUSING,BURIED_TREASURE
1718982314,1178002,970,BRIDGE,VILLAGE
1718982495,1082680,1156,BRIDGE,RUINED_PORTAL
1718982542,887633,1201,HOUSING,RUINED_PORTAL
1718982641,1283611,1306,STABLES,BURIED_TREASURE
1718982663,1422683,983,STABLES,VILLAGE
1718982740,840635,1553,TREASURE,DESERT_TEMPLE
1718982775,868750,1311,STABLES,SHIPWRECK
1718982924,1037883,1723,HOUSING,BURIED_TREASURE
1718983290,884827,1265,BRIDGE,BURIED_TREASURE
1719020416,820743,1415,HOUSING,SHIPWRECK
1719020574,896561,1023,BRIDGE,VILLAGE
1719020649,864104,1400,TREASURE,BURIED_TREASURE
1719020685,1243244,1355,STABLES,SHIPWRECK
1719020697,878489,1525,HOUSING,BURIED_TREASURE
1719020777,1026939,1099,BRIDGE,RUINED_PORTAL
1719021071,996241,958,STABLES,SHIPWRECK
1719021605,756804,1715,HOUSING,VILLAGE
1719021710,1020077,1042,HOUSING,DESERT_TEMPLE
1719021803,972567,1132,STABLES,VILLAGE
1719021935,1241264,770,BRIDGE,VILLAGE
1719022213,996614,1568,HOUSING,BURIED_TREASURE
1719022461,691735,1498,STABLES,RUINED_PORTAL
1719022481,632268,1764,TREASURE,BURIED_TREASURE
1719022743,1345154,977,BRIDGE,VILLAGE
1719023216,837140,1583,TREASURE,BURIED_TREASURE
1719023218,581545,1846,HOUSING,BURIED_TREASURE
1719023373,791173,1426,HOUSING,BURIED_TREASURE
1719023497,1052912,1169,HOUSING,SHIPWRECK
1719023755,1005548,1424,TREASURE,BURIED_TREASURE
1719023845,886307,1127,STABLES,SHIPWRECK
1719024041,975166,1024,TREASURE,VILLAGE
1719024141,1394053,777,HOUSING,VILLAGE
1719024218,945078,1764,STABLES,DESERT_TEMPLE
1719024283,702061,1529,STABLES,BURIED_TREASURE
1719024385,950881,1021,HOUSING,VILLAGE
1719024518,1134817,1314,TREASURE,BURIED_TREASURE
1719024531,954056,1219,STABLES,VILLAGE
1719024764,866657,1584,BRIDGE,RUINED_PORTAL
1719024764,929348,1192,HOUSING,SHIPWRECK
1719025166,826067,1526,TREASURE,SHIPWRECK
1719025249,755470,1928,TREASURE,VILLAGE
1719025393,872933,1436,TREASURE,SHIPWRECK
1719025414,823047,1114,BRIDGE,VILLAGE
1719025461,648221,1695,TREASURE,BURIED_TREASURE
1719025549,861660,1262,HOUSING,BURIED_TREASURE
1719026011,1192230,1211,HOUSING,RUINED_PORTAL
1719026016,710005,1525,TREASURE,BURIED_TREASURE
1719026093,1309945,1118,STABLES,VILLAGE
1719026159,1551366,1207,TREASURE,DESERT_TEMPLE
1719026422,539411,1943,HOUSING,BURIED_TREASURE
1719061560,1398000,1264,TREASURE,SHIPWRECK
1719061659,886274,1478,BRIDGE,SHIPWRECK
1719062166,771538,1485,STABLES,SHIPWRECK
1719062298,861819,1559,STABLES,BURIED_TREASURE
1719062376,1226209,1221,TREASURE,VILLAGE
1719062509,1026630,1128,TREASURE,VILLAGE
1719062669,808787,1215,HOUSING,SHIPWRECK
1719063188,707035,1768,STABLES,RUINED_PORTAL
1719063233,735915,1480,BRIDGE,DESERT_TEMPLE
1719063314,873274,1188,HOUSING,VILLAGE
1719063486,1060649,1063,TREASURE,VILLAGE
1719063596,805454,1152,STABLES,VILLAGE
1719063838,1661013,1014,HOUSING,VILLAGE
1719063941,766824,1503,HOUSING,BURIED_TREASURE
1719064115,1145447,1129,STABLES,SHIPWRECK
1719064306,892081,1493,STABLES,VILLAGE
1719064444,927331,1201,HOUSING,BURIED_TREASURE
1719064614,1130773,1044,BRIDGE,VILLAGE
1719064679,1002498,995,STABLES,SHIPWRECK
1719064791,1533522,1066,BRIDGE,VILLAGE
1719064998,953549,1368,HOUSING,SHIPWRECK
1719065281,715118,1544,TREASURE,BURIED_TREASURE
1719065406,904120,1227,HOUSING,SHIPWRECK
1719065563,920642,1104,HOUSING,RUINED_PORTAL
1719065746,1774513,1027,TREASURE,SHIPWRECK
1719065862,603555,1734,HOUSING,VILLAGE
1719065905,1192416,1061,BRIDGE,SHIPWRECK
1719065938,810197,1374,BRIDGE,VILLAGE
1719066122,978540,1222,BRIDGE,DESERT_TEMPLE
1719066283,1160261,1040,TREASURE,RUINED_PORTAL
1719066390,884370,1331,HOUSING,VILLAGE
1719101229,785081,1595,TREASURE,DESERT_TEMPLE
1719101257,497959,1798,HOUSING,SHIPWRECK
1719101321,1488042,1046,HOUSING,VILLAGE
1719101354,815710,1517,TREASURE,SHIPWRECK
1719101686,997542,1411,BRIDGE,BURIED_TREASURE
1719101817,1428286,1122,TREASURE,SHIPWRECK
1719101865,836458,1069,TREASURE,DESERT_TEMPLE
1719101882,1605002,1319,BRIDGE,BURIED_TREASURE
1719102215,643427,1615,STABLES,BURIED_TREASURE
1719102242,814259,1211,TREASURE,DESERT_TEMPLE
1719102780,851259,1193,TREASURE,SHIPWRECK
1719103228,926709,1120,TREASURE,DESERT_TEMPLE
1719103525,919400,1555,STABLES,SHIPWRECK
1719104810,1063968,1200,HOUSING,SHIPWRECK
1719105550,541658,1541,TREASURE,BURIED_TREASURE
1719106574,1274934,1124,HOUSING,SHIPWRECK
1719106659,826974,1236,BRIDGE,DESERT_TEMPLE
1719106661,941542,1554,STABLES,BURIED_TREASURE
1719107821,985106,1315,BRIDGE,BURIED_TREASURE
1719108457,676824,1599,HOUSING,RUINED_PORTAL
1719108973,1078451,1126,HOUSING,VILLAGE
1719109072,836605,1531,HOUSING,BURIED_TREASURE
1719109282,652147,1821,TREASURE,BURIED_TREASURE
1719109831,1238204,966,BRIDGE,SHIPWRECK
1719110031,1409340,959,TREASURE,VILLAGE
1719147837,1068150,1014,HOUSING,VILLAGE
1719147862,646665,1534,BRIDGE,SHIPWRECK
1719147957,776925,1458,STABLES,VILLAGE
1719147990,2578778,,TREASURE,DESERT_TEMPLE
1719148087,570906,1683,HOUSING,BURIED_TREASURE
1719148990,1125011,1147,STABLES,VILLAGE
1719149036,954699,1231,TREASURE,SHIPWRECK
1719149053,808353,1316,HOUSING,SHIPWRECK
1719149119,1153248,1188,STABLES,VILLAGE
1719149494,733575,1363,STABLES,RUINED_PORTAL
1719149790,1493847,876,TREASURE,SHIPWRECK
1719150118,1796841,995,TREASURE,VILLAGE
1719150444,1304642,1254,STABLES,BURIED_TREASURE
1719150688,896248,1065,BRIDGE,VILLAGE
1719150697,650320,1505,HOUSING,VILLAGE
1719150758,810018,1453,TREASURE,BURIED_TREASURE
1719150888,770026,1267,BRIDGE,DESERT_TEMPLE
1719151173,1401280,936,TREASURE,SHIPWRECK
1719151507,1098316,1017,BRIDGE,VILLAGE
1719151976,846616,1411,TREASURE,VILLAGE
1719152055,1117315,1101,BRIDGE,VILLAGE
1719152074,1869316,692,HOUSING,VILLAGE
1719152277,781157,1540,BRIDGE,RUINED_PORTAL
1719152312,770658,1297,TREASURE,SHIPWRECK
1719152384,824365,1280,TREASURE,SHIPWRECK
1719152645,867498,918,STABLES,RUINED_PORTAL
1719152676,922714,1149,TREASURE,DESERT_TEMPLE
1719152824,616289,1621,STABLES,VILLAGE
1719190359,971526,1177,BRIDGE,VILLAGE
1719190389,4989922,1130,HOUSING,SHIPWRECK
1719190648,585182,1475,HOUSING,BURIED_TREASURE
1719190875,904014,1246,TREASURE,BURIED_TREASURE
1719191148,814301,1449,BRIDGE,BURIED_TREASURE
1719191494,885646,1191,HOUSING,DESERT_TEMPLE
1719191622,1180694,970,TREASURE,RUINED_PORTAL
1719191680,698134,1415,HOUSING,BURIED_TREASURE
1719191790,5085406,794,STABLES,VILLAGE
1719191920,707380,1494,BRIDGE,RUINED_PORTAL
1719192219,1339857,1064,STABLES,DESERT_TEMPLE
1719192431,668358,1390,BRIDGE,BURIED_TREASURE
1719192497,816130,1161,BRIDGE,DESERT_TEMPLE
1719192974,594866,1766,HOUSING,DESERT_TEMPLE
1719193052,661299,1449,HOUSING,BURIED_TREASURE
1719193296,753049,1513,TREASURE,BURIED_TREASURE
1719193566,1250945,1233,BRIDGE,SHIPWRECK
1719193996,734873,1462,BRIDGE,BURIED_TREASURE
1719194352,815279,1377,BRIDGE,BURIED_TREASURE
1719194410,726392,1218,BRIDGE,VILLAGE
1719194535,1114107,1026,BRIDGE,DESERT_TEMPLE
1719194744,1165304,1142,BRIDGE,RUINED_PORTAL
1719195628,646371,1402,TREASURE,DESERT_TEMPLE
1719196212,824276,1488,BRIDGE,VILLAGE
1719196331,1235610,993,HOUSING,VILLAGE
1719196458,767143,1416,STABLES,BURIED_TREASURE
1719196701,905603,1066,BRIDGE,VILLAGE
1719197392,834693,1505,HOUSING,DESERT_TEMPLE
1719197851,919865,1782,HOUSING,RUINED_PORTAL
1719198671,964516,1067,HOUSING,SHIPWRECK
1719198690,831385,2093,TREASURE,SHIPWRECK
1719198833,780295,1133,TREASURE,SHIPWRECK
1719199012,1109290,1638,HOUSING,BURIED_TREASURE
1719199127,814451,1606,BRIDGE,VILLAGE
1719241768,779049,1274,BRIDGE,SHIPWRECK
1719241836,833551,1539,STABLES,DESERT_TEMPLE
1719242072,733028,1533,STABLES,SHIPWRECK
1719242279,825173,1141,HOUSING,VILLAGE
1719242295,731165,1465,TREASURE,BURIED_TREASURE
1719242421,1348062,1084,STABLES,SHIPWRECK
1719242423,923413,1300,BRIDGE,BURIED_TREASURE
1719242461,1108171,1223,STABLES,SHIPWRECK
1719242516,766935,1361,HOUSING,BURIED_TREASURE
1719242692,704696,1232,TREASURE,SHIPWRECK
1719242868,641468,1537,HOUSING,BURIED_TREASURE
1719242972,934260,993,BRIDGE,SHIPWRECK
1719243073,835631,1060,HOUSING,SHIPWRECK
1719243134,766275,1244,BRIDGE,SHIPWRECK
1719243185,1061875,1558,STABLES,SHIPWRECK
1719243226,723315,1213,TREASURE,BURIED_TREASURE
1719243271,776163,1321,BRIDGE,SHIPWRECK
1719243316,1007885,1147,STABLES,SHIPWRECK
1719243497,961322,1317,BRIDGE,SHIPWRECK
1719243525,973128,1487,BRIDGE,RUINED_PORTAL
1719243946,924921,1013,BRIDGE,SHIPWRECK
1719243954,709791,1514,TREASURE,BURIED_TREASURE
1719244062,887369,1284,BRIDGE,SHIPWRECK
1719244130,790874,1578,HOUSING,SHIPWRECK
1719244298,910911,1196,STABLES,SHIPWRECK
1719244346,769951,1249,BRIDGE,BURIED_TREASURE
1719244464,771025,1335,HOUSING,RUINED_PORTAL
1719286467,1896865,620,TREASURE,SHIPWRECK
1719286704,870584,994,STABLES,SHIPWRECK
1719286983,1297906,1720,STABLES,SHIPWRECK
1719287024,1110127,1236,BRIDGE,SHIPWRECK
1719287223,1133760,1104,STABLES,VILLAGE
1719287374,1507124,1048,TREASURE,SHIPWRECK
1719288051,960257,1565,TREASURE,VILLAGE
1719288574,1296082,967,HOUSING,SHIPWRECK
1719289391,1144853,1235,BRIDGE,SHIPWRECK
1719289730,1073908,1112,BRIDGE,VILLAGE
1719289810,999295,1403,TREASURE,SHIPWRECK
1719289909,930426,1425,STABLES,VILLAGE
1719290366,758081,1586,STABLES,BURIED_TREASURE
1719290585,611503,1771,HOUSING,SHIPWRECK
1719290958,953249,1196,TREASURE,RUINED_PORTAL
1719291194,786520,1656,BRIDGE,VILLAGE
1719291326,769558,1608,TREASURE,SHIPWRECK
1719291620,858426,1609,STABLES,RUINED_PORTAL
1719291959,720234,1433,STABLES,BURIED_TREASURE
1719291972,1090416,1133,HOUSING,VILLAGE
1719292043,627336,1909,STABLES,BURIED_TREASURE
1719292118,1261700,1049,BRIDGE,VILLAGE
1719292188,1014500,1120,HOUSING,VILLAGE
1719292419,879637,1397,BRIDGE,SHIPWRECK
1719292533,1096696,934,STABLES,VILLAGE
1719292569,2439972,974,HOUSING,RUINED_PORTAL
1719292693,561150,1921,BRIDGE,SHIPWRECK
1719292941,576965,1453,HOUSING,BURIED_TREASURE
1719293104,683781,1598,STABLES,DESERT_TEMPLE
1719293383,1024503,1138,BRIDGE,VILLAGE
1719293693,914409,1271,STABLES,SHIPWRECK
1719293735,584942,1792,BRIDGE,BURIED_TREASURE
1719328397,830116,1259,HOUSING,BURIED_TREASURE
1719328564,974519,1663,BRIDGE,VILLAGE
1719328627,981531,1615,STABLES,RUINED_PORTAL
1719328680,888960,1301,HOUSING,DESERT_TEMPLE
1719328683,819342,1395,STABLES,DESERT_TEMPLE
1719329183,1156518,1320,HOUSING,BURIED_TREASURE
1719329226,957245,1397,TREASURE,SHIPWRECK
1719329331,919959,1124,BRIDGE,VILLAGE
1719329476,786491,1701,BRIDGE,RUINED_PORTAL
1719329559,679927,1743,BRIDGE,SHIPWRECK
1719329763,856633,1069,HOUSING,VILLAGE
1719329803,1039896,1180,TREASURE,SHIPWRECK
1719329987,830474,1440,TREASURE,SHIPWRECK
1719330271,622833,2001,HOUSING,BURIED_TREASURE
1719330403,1056343,1130,HOUSING,SHIPWRECK
1719330430,781637,1685,BRIDGE,RUINED_PORTAL
1719330681,986150,1234,TREASURE,BURIED_TREASURE
1719330781,896387,1451,TREASURE,SHIPWRECK
1719330793,979589,1201,TREASURE,BURIED_TREASURE
1719330860,1001310,1142,STABLES,VILLAGE
1719331047,996166,1261,TREASURE,BURIED_TREASURE
1719331286,956185,1759,BRIDGE,BURIED_TREASURE
1719331498,603235,1303,TREASURE,BURIED_TREASURE
1719331602,1092972,1154,BRIDGE,VILLAGE
1719331774,800525,1387,HOUSING,VILLAGE
1719331816,772483,1279,STABLES,BURIED_TREASURE
1719332008,1120033,1263,BRIDGE,VILLAGE
1719332098,1346300,1045,TREASURE,SHIPWRECK
1719332167,896120,1143,TREASURE,VILLAGE
1719332250,645708,1688,STABLES,RUINED_PORTAL
1719332371,1194644,977,BRIDGE,DESERT_TEMPLE
1719332635,1096152,1245,STABLES,VILLAGE
1719367866,733754,1412,BRIDGE,RUINED_PORTAL
1719367878,938382,1221,HOUSING,BURIED_TREASURE
1719368326,642416,1906,HOUSING,BURIED_TREASURE
1719368388,1041918,1384,BRIDGE,BURIED_TREASURE
1719368397,974278,1215,TREASURE,RUINED_PORTAL
1719368460,703282,1606,STABLES,SHIPWRECK
1719368876,750439,1432,STABLES,BURIED_TREASURE
1719369225,750697,1928,BRIDGE,BURIED_TREASURE
1719369387,1188461,1062,BRIDGE,VILLAGE
1719369507,1054331,1240,STABLES,SHIPWRECK
1719369540,994513,1505,BRIDGE,BURIED_TREASURE
1719369620,1127733,1013,HOUSING,VILLAGE
1719369799,821031,1623,BRIDGE,BURIED_TREASURE
1719370191,874933,1232,STABLES,SHIPWRECK
1719370215,694233,1943,STABLES,BURIED_TREASURE
1719370612,664674,1761,HOUSING,SHIPWRECK
1719370625,828428,1485,HOUSING,VILLAGE
1719370774,910778,1227,STABLES,SHIPWRECK
1719370807,894017,1260,BRIDGE,RUINED_PORTAL
1719370844,823356,1523,BRIDGE,VILLAGE
1719371118,589005,1797,HOUSING,DESERT_TEMPLE
1719371137,1505093,1089,BRIDGE,VILLAGE
1719371506,730296,1388,STABLES,SHIPWRECK
1719371615,1140193,1097,HOUSING,VILLAGE
1719371629,822273,1502,HOUSING,BURIED_TREASURE
1719371673,949818,1509,HOUSING,SHIPWRECK
1719371674,603550,1777,TREASURE,BURIED_TREASURE
1719371724,1059742,1659,TREASURE,BURIED_TREASURE
1719371937,991671,1243,HOUSING,BURIED_TREASURE
1719372258,536793,1789,HOUSING,BURIED_TREASURE
1719372417,647325,1920,STABLES,SHIPWRECK
1719372689,661909,1355,TREASURE,VILLAGE
1719372845,956580,1402,STABLES,SHIPWRECK
1719372989,604392,1511,TREASURE,RUINED_PORTAL
1719373252,735561,1940,HOUSING,VILLAGE
1719373482,1297793,1266,STABLES,SHIPWRECK
1719373945,904536,1439,BRIDGE,SHIPWRECK
1719373977,1064360,1617,TREASURE,SHIPWRECK
1719374019,670610,1524,HOUSING,SHIPWRECK
1719374154,629324,1955,BRIDGE,VILLAGE
1719374259,1331129,896,TREASURE,VILLAGE
1719374295,708982,1603,BRIDGE,RUINED_PORTAL
1719410113,1919252,1092,STABLES,DESERT_TEMPLE
1719410172,730199,1338,BRIDGE,VILLAGE
1719410229,875047,1015,HOUSING,SHIPWRECK
1719410269,825313,1252,HOUSING,SHIPWRECK
1719410307,592137,1828,STABLES,SHIPWRECK
1719410512,779071,1377,HOUSING,SHIPWRECK
1719410739,856479,2032,HOUSING,BURIED_TREASURE
1719411076,1174961,1149,STABLES,SHIPWRECK
1719411152,1022957,986,HOUSING,SHIPWRECK
1719411192,854773,1329,HOUSING,SHIPWRECK
1719411343,549764,2006,BRIDGE,RUINED_PORTAL
1719411398,826197,1358,TREASURE,SHIPWRECK
1719411419,1605636,1101,STABLES,SHIPWRECK
1719411603,666893,1853,STABLES,BURIED_TREASURE
1719411728,1185514,1051,TREASURE,DESERT_TEMPLE
1719411905,691470,1436,TREASURE,VILLAGE
1719412139,674541,1940,STABLES,SHIPWRECK
1719412357,1041370,963,HOUSING,VILLAGE
1719412523,1065893,1370,HOUSING,SHIPWRECK
1719412822,1175550,987,TREASURE,VILLAGE
1719412842,617167,1865,BRIDGE,BURIED_TREASURE
1719413036,1420131,1232,STABLES,BURIED_TREASURE
1719413205,1362817,1595,HOUSING,DESERT_TEMPLE
1719413564,1582084,888,TREASURE,SHIPWRECK
1719413688,759725,1460,BRIDGE,BURIED_TREASURE
1719413911,860535,2048,HOUSING,SHIPWRECK
1719413916,652421,1467,TREASURE,BURIED_TREASURE
1719413977,1451069,986,STABLES,SHIPWRECK
1719414013,913730,1199,BRIDGE,SHIPWRECK
1719414021,1466291,1057,STABLES,SHIPWRECK
1719414027,432879,1533,HOUSING,RUINED_PORTAL
1719414212,604395,1730,STABLES,BURIED_TREASURE
1719414562,469701,1924,BRIDGE,SHIPWRECK
1719414645,947327,1070,HOUSING,SHIPWRECK
1719414814,2968330,984,TREASURE,VILLAGE
1719415100,665371,1720,TREASURE,RUINED_PORTAL
1719454022,668779,1529,STABLES,DESERT_TEMPLE
1719454553,1124177,1069,TREASURE,SHIPWRECK
